Fecha,Codigo Cliente,Codigo Vendedor,Codigo Producto,Precio Unitario,Cantidad
2022-05-17,68,GE-024,OEZT-08180287,668.84,2
2022-05-17,99,FD-416,JGJD-63888313,1499.0,1
2022-05-17,25,HC-572,MCRH-78811222,1599.0,1
2022-05-17,3,GE-024,TTEO-11806108,299.0,1
2022-05-17,42,NG-218,OKOK-00150254,1499.0,3
2022-05-17,90,SP-816,SAMO-45723770,1549.0,1
2022-05-17,35,GE-024,ZHOA-93812648,1049.0,1
2022-05-17,7,A0-000,FHBM-12500351,1199.0,1
2022-05-17,74,HC-572,SOIT-78731143,1849.0,1
2022-05-17,46,FD-416,HIAD-48792587,1049.0,2
2022-05-17,83,FD-416,NUKA-30508619,450.0,2
2022-05-17,63,OP-407,NTLG-23174927,1399.0,2
2022-05-17,60,GE-024,IKIM-05115558,1299.0,3
2022-05-17,97,OP-407,FSHE-56681916,1099.0,1
2022-05-17,25,GE-024,RGFG-86350327,1249.0,1
2022-05-17,35,OP-407,GSIH-42651841,1399.0,1
2022-05-17,80,OP-407,BRDE-58955321,1499.0,1
2022-05-17,22,A0-000,ABOA-35066915,596.56,1
2022-05-17,97,FD-416,ZJCO-07024741,1899.0,1
2022-05-17,15,A0-000,OFDR-22643831,1399.0,1
2022-05-17,88,OP-407,OSBO-00980325,1249.0,1
2022-05-17,72,JB-121,KGZF-41559070,1879.0,1
2022-05-17,47,NG-218,FCGU-31977579,1699.0,1
2022-05-17,10,OP-407,CDME-49499732,1352.0,1
2022-05-17,58,FD-416,NDDK-89767743,1199.0,1
2022-05-17,90,HC-572,UEZL-89315970,1649.0,3
2022-05-17,6,CG-544,CTRA-38540885,2099.0,1
2022-05-17,65,GE-024,PDSE-72926759,1599.0,2
2022-05-17,83,GE-024,LGBD-68837854,1686.0,1
2022-05-17,50,HC-572,EUFI-20064017,1049.0,3
2022-05-17,89,FD-416,NNIH-87000005,1449.0,2
2022-05-17,6,JB-121,ENCH-36368678,824.0,1
2022-05-17,42,NG-218,OIUA-29366728,1199.0,3
2022-05-17,43,FD-416,BUEF-47679669,1376.55,2
2022-05-17,45,FD-416,FLDO-51570654,1909.0,1
2022-05-17,47,A0-000,TUAS-23102789,960.0,1
2022-05-17,22,FD-416,NIIH-68733033,2623.0,1
2022-05-17,63,A0-000,OEDA-08358613,1649.0,1
2022-05-17,51,GE-024,OBIE-68708173,960.0,1
2022-05-17,80,SP-816,ENGK-74828569,499.0,1
2022-05-17,71,SP-816,HBJZ-00730147,2249.0,1
2022-05-17,45,CG-544,JRZA-64280016,1799.0,1
2022-05-17,21,NG-218,LBFP-52113836,1699.0,1
2022-05-17,89,GE-024,FCUU-06406040,699.0,1
2022-05-17,45,HC-572,UEZL-89315970,1649.0,1
2022-05-17,10,FD-416,FMJN-93401231,1799.0,2
2022-05-17,47,JB-121,BSJG-81943909,1849.0,3
2022-05-17,50,OP-407,JRKG-55981425,749.0,1
2022-05-17,58,JB-121,JGJD-63888313,1499.0,1
2022-05-17,68,FD-416,ZJMB-99087856,999.0,1
2022-05-17,79,OP-407,DMBN-90098099,1634.0,1
2022-05-17,29,FD-416,DBIE-10052225,1640.0,1
2022-05-17,82,HC-572,EHRB-68180903,749.0,1
2022-05-17,91,FD-416,ARSZ-62124984,1020.0,1
2022-05-17,25,OP-407,NRZD-54945625,1879.0,1
2022-05-17,39,OP-407,BADT-15309213,1199.0,1
2022-05-17,91,A0-000,OSBO-00980325,1249.0,1
2022-05-17,29,OP-407,EHRB-68180903,749.0,3
2022-05-17,76,A0-000,ZFDJ-86971026,799.0,1
2022-05-17,50,SP-816,FPMN-13901511,824.0,1
2022-05-17,51,HC-572,NDJO-29148705,1549.0,1
2022-05-17,98,NG-218,KTMU-70112324,1144.0,1
2022-05-17,57,GE-024,GAOO-91450976,1065.0,1
2022-05-17,50,FD-416,KMIJ-00871900,596.56,2
2022-05-17,27,HC-572,GSUI-69154398,668.84,1
2022-05-17,32,OP-407,NDJO-29148705,1549.0,1
2022-05-17,62,JB-121,ASOH-04828288,459.0,1
2022-05-17,16,A0-000,AJNB-14152345,2139.0,1
2022-05-17,2,SP-816,GNZL-46914948,282.97,1
2022-05-17,99,JB-121,FMJN-93401231,1799.0,1
2022-05-17,5,NG-218,ISNR-54178270,1356.0,1
2022-05-17,99,NG-218,JLAD-04813665,1549.0,1
2022-05-17,85,FD-416,ZLOD-60344541,1149.0,1
2022-05-17,22,JB-121,CBIN-43853515,1439.0,1
2022-05-17,69,NG-218,FBRH-16178962,1499.0,1
2022-05-17,40,JB-121,ODUL-29947841,1649.0,1
2022-05-17,51,OP-407,KCBU-77902735,1749.0,1
2022-05-17,73,FD-416,FMJN-93401231,1799.0,1
2022-05-17,30,OP-407,LIRP-86769322,1849.0,1
2022-05-17,90,NG-218,PMZM-35329220,1649.0,1
2022-05-17,60,FD-416,UKSO-82924634,1439.0,1
2022-05-17,56,GE-024,RTLF-30065889,999.0,1
2022-05-17,6,OP-407,OUHE-84652015,1649.0,2
2022-05-17,36,A0-000,MFSD-20890239,1299.0,1
2022-05-17,45,JB-121,ZJMB-99087856,999.0,1
2022-05-17,38,A0-000,NKLM-01111089,324.0,2
2022-05-17,49,FD-416,UEZL-89315970,1649.0,1
2022-05-17,59,SP-816,DSUA-12813956,2299.0,1
2022-05-17,28,FD-416,LSRJ-54805545,1399.0,1
2022-05-17,94,SP-816,KTMU-70112324,1144.0,1
2022-05-17,50,OP-407,TJPU-00589218,999.0,1
2022-05-17,47,OP-407,TDML-07770803,1449.0,1
2022-05-17,75,HC-572,MFBU-68627274,899.0,3
2022-05-17,93,HC-572,GSUI-69154398,668.84,1
2022-05-17,57,OP-407,BPUG-98747392,1199.0,1
2022-05-17,23,GE-024,DKZN-60743484,1777.0,1
2022-05-17,5,NG-218,FLDO-51570654,1909.0,1
2022-05-17,40,JB-121,HDZF-90571285,1634.0,1
2022-05-17,49,OP-407,ZSTJ-70532681,1065.0,1
2022-05-17,97,HC-572,OZZL-37310120,2499.0,1
2022-05-17,8,FD-416,LGTS-54409879,1129.0,1
2022-05-17,26,OP-407,MUHD-68699712,589.0,1
2022-05-17,67,A0-000,HOCI-76900230,1999.0,1
2022-05-17,87,A0-000,PSAO-83137839,599.0,1
2022-05-17,82,NG-218,AEAO-82958165,749.0,1
2022-05-17,70,HC-572,GGAS-91686271,3099.0,1
2022-05-17,92,JB-121,ZAZG-98124070,1356.0,1
2022-05-17,2,GE-024,OTGO-21559392,668.84,1
2022-05-17,6,OP-407,STSA-01304472,1199.0,1
2022-05-17,53,OP-407,KLJR-20606470,1879.0,1
2022-05-17,89,FD-416,CDGH-72925579,999.0,1
2022-05-17,52,GE-024,KMIJ-00871900,596.56,1
2022-05-17,10,NG-218,BUEF-47679669,1376.55,1
2022-05-17,32,JB-121,ZCRR-89034121,1010.0,1
2022-05-17,85,GE-024,ICLZ-04690082,1999.0,1
2022-05-17,50,OP-407,ZCRR-89034121,1010.0,2
2022-05-17,78,FD-416,OJKR-92119481,799.0,2
2022-05-17,27,JB-121,SCDU-75627779,1999.0,1
2022-05-17,49,GE-024,GHMR-69843723,1049.0,1
2022-05-17,13,CG-544,JGIS-90728969,589.0,2
2022-05-17,4,GE-024,EIJS-29111153,459.0,1
2022-05-17,16,GE-024,JCOP-00843700,1322.0,1
2022-05-17,94,OP-407,MFBU-68627274,899.0,1
2022-05-17,74,OP-407,PFOO-55967241,1079.2,1
2022-05-17,10,NG-218,OMPO-14358634,749.0,3
2022-05-17,48,OP-407,PNLH-54882618,1499.0,1
2022-05-17,47,JB-121,KMIJ-00871900,596.56,1
2022-05-17,4,GE-024,PNDP-06147047,269.0,1
2022-05-17,51,FD-416,CCNA-92327272,1299.0,1
2022-05-17,1,HC-572,RMDG-16218206,1156.2,1
2022-05-17,1,FD-416,ZSMN-65880433,2499.0,1
2022-05-17,8,GE-024,JLAD-04813665,1549.0,1
2022-05-17,79,JB-121,ARLK-10807879,1549.0,1
2022-05-17,92,SP-816,AIJB-53437649,596.56,3
2022-05-17,5,OP-407,RARZ-83055221,1399.0,1
2022-05-17,11,JB-121,KOUU-01904954,1879.0,1
2022-05-17,37,SP-816,GFGG-84471802,999.0,1
2022-05-17,42,FD-416,JDPB-87900692,2799.0,1
2022-05-17,6,OP-407,ODUL-29947841,1649.0,1
2022-05-17,98,HC-572,PNDP-06147047,269.0,1
2022-05-17,14,SP-816,HMOG-40542981,838.0,1
2022-05-17,31,SP-816,ZFDJ-86971026,799.0,2
2022-05-17,17,A0-000,JRKG-55981425,749.0,1
2022-05-17,98,HC-572,KUDL-93737370,299.0,1
2022-05-17,91,OP-407,OMPO-14358634,749.0,1
2022-05-17,38,JB-121,DUIJ-61975566,1699.0,3
2022-05-17,7,GE-024,KZAH-94287841,1308.0,3
2022-05-17,32,SP-816,KKDO-35204426,960.0,1
2022-05-17,100,GE-024,NTLG-23174927,1399.0,1
2022-05-17,46,A0-000,ABOA-35066915,596.56,1
2022-05-17,31,A0-000,KGIG-43066188,1010.0,2
2022-05-17,5,NG-218,LAEC-05817492,699.0,1
2022-05-17,88,OP-407,CCUE-01788230,1199.0,1
2022-05-17,50,A0-000,ZPIO-69690325,1399.0,1
2022-05-17,66,FD-416,RRSB-17555937,1199.0,1
2022-05-17,63,GE-024,IZMC-24608377,1777.0,1
2022-05-17,41,OP-407,NTLG-23174927,1399.0,1
2022-05-17,70,NG-218,BRDE-58955321,1499.0,1
2022-05-17,82,GE-024,ARSZ-62124984,1020.0,1
2022-05-17,25,HC-572,HZFF-45084295,1147.0,1
2022-05-17,73,A0-000,CDME-49499732,1352.0,1
2022-05-17,46,JB-121,DLRT-17514211,1653.0,1
2022-05-17,97,NG-218,IBTH-36264981,1799.0,1
2022-05-17,73,CG-544,LEIM-85248679,1299.0,1
2022-05-17,6,A0-000,PZRM-92028475,1089.0,1
2022-05-17,89,A0-000,KCNE-80054584,577.0,1
2022-05-17,52,SP-816,ZJCO-07024741,1899.0,1
2022-05-17,40,CG-544,EUFI-20064017,1049.0,1
2022-05-17,70,HC-572,AEAO-82958165,749.0,1
2022-05-17,76,JB-121,RJJG-93391069,1322.0,1
2022-05-17,3,CG-544,OPIJ-80470939,1849.0,1
2022-05-17,71,JB-121,NTLG-23174927,1399.0,1
2022-05-17,19,GE-024,ATIC-81602330,1640.0,1
2022-05-17,40,GE-024,DZCG-89780475,1299.0,1
2022-05-17,75,HC-572,IJBT-92284133,239.2,1
2022-05-17,90,JB-121,PLSS-34003480,1199.0,1
2022-05-17,76,FD-416,ELGO-41774833,1999.0,1
2022-05-17,91,FD-416,HENA-33319072,1749.0,1
2022-05-17,4,A0-000,DDIR-19257051,999.0,1
2022-05-17,26,A0-000,LMHM-07376215,449.0,1
2022-05-17,2,GE-024,CMZM-99516608,1065.0,1
2022-05-17,53,HC-572,FCBJ-05618296,999.0,1
2022-05-17,92,NG-218,EOTR-58825358,1499.0,1
2022-05-17,48,FD-416,ROOM-02360299,1399.0,2
2022-05-17,74,JB-121,GNZL-46914948,282.97,3
2022-05-17,24,SP-816,OTCH-45828677,1349.0,1
2022-05-17,33,FD-416,HZFF-45084295,1147.0,1
2022-05-17,70,GE-024,RJJG-93391069,1322.0,1
2022-05-17,94,GE-024,MOMN-99071345,1199.0,1
2022-05-17,59,GE-024,IUIR-70282016,1777.0,1
2022-05-17,93,OP-407,LAEC-05817492,699.0,1
2022-05-17,74,GE-024,HDZF-90571285,1634.0,1
2022-05-17,50,OP-407,IBTH-36264981,1799.0,1
2022-05-17,8,GE-024,ZHOA-93812648,1049.0,1
2022-05-17,41,JB-121,SMTF-56345724,1653.0,2
2022-05-17,38,GE-024,ANFI-08169186,1799.0,3
2022-05-17,29,OP-407,ONEL-29069744,2599.0,3
2022-05-17,70,GE-024,RARZ-83055221,1399.0,1
2022-05-17,22,OP-407,MFBU-68627274,899.0,1
2022-05-17,52,A0-000,PMZM-35329220,1649.0,1
2022-05-17,75,A0-000,HBJZ-00730147,2249.0,1
2022-05-17,15,A0-000,LMHM-07376215,449.0,1
2022-05-17,5,A0-000,PIZO-68543963,1799.0,1
2022-05-17,71,SP-816,SAMO-45723770,1549.0,1
2022-05-17,57,GE-024,GSIH-42651841,1399.0,1
2022-05-17,42,NG-218,CDGH-72925579,999.0,1
2022-05-17,65,OP-407,NDDK-89767743,1199.0,1
2022-05-17,70,SP-816,FLDO-51570654,1909.0,1
2022-05-17,78,GE-024,PBEB-68809711,629.0,1
2022-05-17,25,A0-000,OEZT-08180287,668.84,2
2022-05-17,65,SP-816,DKFG-50353364,1147.0,1
2022-05-17,13,JB-121,SJRB-98011273,450.0,1
2022-05-17,66,JB-121,PNLH-54882618,1499.0,1
2022-05-17,5,A0-000,GSUI-69154398,668.84,3
2022-05-17,9,OP-407,EOTR-58825358,1499.0,1
2022-05-17,71,HC-572,OZZL-37310120,2499.0,1
2022-05-17,80,A0-000,HIAD-48792587,1049.0,1
2022-05-17,60,NG-218,IKGM-18461508,1349.0,1
2022-05-17,16,CG-544,ROOM-02360299,1399.0,1
2022-05-17,18,CG-544,FDIG-01018855,2139.0,1
2022-05-17,2,SP-816,NUKA-30508619,450.0,1
2022-05-17,35,SP-816,NDDK-89767743,1199.0,1
2022-05-17,31,JB-121,LEIM-85248679,1299.0,1
2022-05-17,80,FD-416,OZZL-37310120,2499.0,1
2022-05-17,49,A0-000,OSBO-00980325,1249.0,1
2022-05-17,40,OP-407,PLAB-34950496,1849.0,1
2022-05-17,79,NG-218,GSKJ-41175135,629.0,1
2022-05-17,88,SP-816,TDML-07770803,1449.0,3
2022-05-17,88,JB-121,ICGM-04301679,999.0,1
2022-05-17,16,A0-000,SAMO-45723770,1549.0,1
2022-05-17,35,CG-544,MCPB-02799714,503.2,1
2022-05-17,14,A0-000,NPJA-73093295,1049.0,1
2022-05-17,43,SP-816,FHBM-12500351,1199.0,1
2022-05-17,54,JB-121,OTCH-45828677,1349.0,1
2022-05-17,27,GE-024,LZLA-05880311,1640.0,1
2022-05-17,73,OP-407,TSTM-56265535,1299.0,1
2022-05-17,90,FD-416,TUAS-23102789,960.0,2
2022-05-17,48,FD-416,SCDU-75627779,1999.0,1
2022-05-17,79,JB-121,ODUZ-48300461,749.0,1
2022-05-17,68,GE-024,GFTR-23976123,2203.24,1
2022-05-17,71,GE-024,LIRP-86769322,1849.0,1
2022-05-17,28,JB-121,MJHO-80099668,1399.0,1
2022-05-17,65,A0-000,DUIJ-61975566,1699.0,1
2022-05-17,65,FD-416,CMZM-99516608,1065.0,1
2022-05-17,86,NG-218,JGJD-63888313,1499.0,1
2022-05-17,76,A0-000,BSJG-81943909,1849.0,1
2022-05-17,32,HC-572,KOUU-01904954,1879.0,1
2022-05-17,65,OP-407,ALPB-89241828,1099.0,1
2022-05-17,75,FD-416,OSZM-07576729,1156.2,1
2022-05-17,6,A0-000,RHND-22798610,259.0,1
2022-05-17,50,FD-416,ICLZ-04690082,1999.0,1
2022-05-17,59,JB-121,FPMN-13901511,824.0,1
2022-05-17,96,JB-121,MUHD-68699712,589.0,1
2022-05-17,26,JB-121,IKIM-05115558,1299.0,3
2022-05-17,56,HC-572,BRIB-48660289,1499.0,1
2022-05-17,89,GE-024,JPMF-32956300,319.2,2
2022-05-17,44,OP-407,FDIG-01018855,2139.0,1
2022-05-17,83,GE-024,HZFF-45084295,1147.0,1
2022-05-17,29,A0-000,MCRH-78811222,1599.0,1
2022-05-17,62,OP-407,STSA-01304472,1199.0,1
2022-05-17,50,SP-816,AZET-62071954,999.0,3
2022-05-17,48,A0-000,AURL-38658496,999.0,1
2022-05-17,82,A0-000,DKZN-60743484,1777.0,1
2022-05-17,97,OP-407,FUON-77253124,838.0,1
2022-05-17,7,JB-121,AZET-62071954,999.0,1
2022-05-17,21,FD-416,TLAM-72565058,2429.0,1
2022-05-17,18,FD-416,TFMG-97619160,1299.0,3
2022-05-17,57,JB-121,FUON-77253124,838.0,1
2022-05-17,80,A0-000,KKDO-35204426,960.0,1
2022-05-17,86,JB-121,ATIC-81602330,1640.0,1
2022-05-17,40,A0-000,NDJO-29148705,1549.0,3
2022-05-17,12,SP-816,ROHJ-69879352,2623.0,1
2022-05-17,93,JB-121,BRIB-48660289,1499.0,1
2022-05-17,28,GE-024,ENTD-33650690,1499.0,1
2022-05-17,9,FD-416,NGBZ-17014132,1699.0,3
2022-05-17,9,JB-121,LKPK-93193730,2623.0,2
2022-05-17,40,A0-000,FBRH-16178962,1499.0,1
2022-05-17,63,OP-407,IMBD-34700567,1634.0,2
2022-05-17,43,HC-572,FUFO-50629594,1664.0,1
2022-05-17,52,A0-000,MJHO-80099668,1399.0,3
2022-05-17,54,JB-121,PBHG-76999324,1049.0,1
2022-05-17,69,HC-572,MCOB-45361938,960.0,2
2022-05-17,31,NG-218,IJBT-92284133,239.2,2
2022-05-17,98,GE-024,MBEG-82149230,629.0,1
2022-05-17,92,JB-121,DDIR-19257051,999.0,1
2022-05-17,50,FD-416,KCNE-80054584,577.0,3
2022-05-17,18,FD-416,EOTR-58825358,1499.0,1
2022-05-17,22,OP-407,RPOT-88588003,999.0,1
2022-05-17,13,HC-572,LONP-25524803,1799.0,3
2022-05-17,9,A0-000,ZLND-86025282,1399.0,1
2022-05-17,5,FD-416,TGZR-91668964,1065.0,1
2022-05-17,55,A0-000,MDDK-85040609,1322.0,1
2022-05-17,45,NG-218,LKPK-93193730,2623.0,1
2022-05-17,27,FD-416,TTMB-37286378,838.0,1
2022-05-17,100,HC-572,UPTB-03295996,799.0,1
2022-05-17,85,A0-000,EIJS-29111153,459.0,1
2022-05-17,58,CG-544,NUMK-90380496,449.0,1
2022-05-17,26,JB-121,FUFO-50629594,1664.0,1
2022-05-17,38,GE-024,MCOB-45361938,960.0,3
2022-05-17,97,NG-218,TMPL-54149772,3099.0,1
2022-05-17,58,FD-416,PFBE-34683637,2499.0,1
2022-05-17,99,JB-121,LONP-25524803,1799.0,1
2022-05-17,29,OP-407,TZRB-18092323,1799.0,1
2022-05-17,29,SP-816,DUIJ-61975566,1699.0,1
2022-05-17,65,OP-407,DLND-70093369,1376.55,3
2022-05-17,76,OP-407,ZIEC-08410251,1049.0,1
2022-05-17,54,JB-121,GAOO-91450976,1065.0,1
2022-05-17,82,GE-024,UTUO-88789775,1699.0,1
2022-05-17,73,GE-024,EHJH-98791148,589.0,1
2022-05-17,13,GE-024,RIMB-71050165,1899.0,1
2022-05-17,36,CG-544,MFSD-20890239,1299.0,1
2022-05-17,43,JB-121,UCHE-80103862,1149.0,1
2022-05-17,68,A0-000,NKLM-01111089,324.0,2
2022-05-17,83,FD-416,JNZR-51106620,1499.0,1
2022-05-17,98,JB-121,RTLF-30065889,999.0,1
2022-05-17,33,OP-407,BRIB-48660289,1499.0,1
2022-05-17,35,FD-416,MJHO-80099668,1399.0,1
2022-05-17,4,SP-816,PNDP-06147047,269.0,1
2022-05-17,26,GE-024,DBIE-10052225,1640.0,1
2022-05-17,51,OP-407,LZLA-05880311,1640.0,1
2022-05-17,84,GE-024,NNIH-87000005,1449.0,1
2022-05-17,37,A0-000,FMJN-93401231,1799.0,1
2022-05-17,38,NG-218,NFGH-30844240,749.0,1
2022-05-17,15,JB-121,GSKJ-41175135,629.0,1
2022-05-17,35,OP-407,SUCJ-71348555,2099.0,1
2022-05-17,73,FD-416,TSOD-75259735,1299.0,1
2022-05-17,38,NG-218,AEAO-82958165,749.0,3
2022-05-17,1,FD-416,EOOD-51802225,1049.0,2
2022-05-17,60,JB-121,GSIH-42651841,1399.0,1
2022-05-17,30,OP-407,NUKA-30508619,450.0,2
2022-05-17,44,HC-572,NDDK-89767743,1199.0,1
2022-05-17,92,HC-572,DSUA-12813956,2299.0,1
2022-05-17,22,FD-416,TTEO-11806108,299.0,2
2022-05-17,49,GE-024,LONP-25524803,1799.0,2
2022-05-17,39,FD-416,JEBC-05740519,1909.0,1
2022-05-17,62,JB-121,EOHT-39343823,1549.0,1
2022-05-17,69,SP-816,FZLF-47995942,1849.0,1
2022-05-17,7,JB-121,LIRP-86769322,1849.0,1
2022-05-17,65,A0-000,KCBU-77902735,1749.0,1
2022-05-17,76,JB-121,ALPB-89241828,1099.0,1
2022-05-17,32,NG-218,UIEN-63697044,2249.0,1
2022-05-17,6,GE-024,ANFI-08169186,1799.0,1
2022-05-17,88,FD-416,NKZC-89789379,1777.0,1
2022-05-17,6,A0-000,PNLH-54882618,1499.0,1
2022-05-17,8,GE-024,AJNB-14152345,2139.0,1
2022-05-17,13,SP-816,STSA-01304472,1199.0,1
2022-05-17,80,A0-000,NGBZ-17014132,1699.0,1
2022-05-17,47,OP-407,GJZU-75634909,1699.0,2
2022-05-17,85,A0-000,OMPO-14358634,749.0,1
2022-05-17,12,A0-000,ABOA-35066915,596.56,3
2022-05-17,56,A0-000,CMZM-99516608,1065.0,2
2022-05-17,42,OP-407,JCOP-00843700,1322.0,1
2022-05-17,83,JB-121,MMMT-57212789,1449.0,1
2022-05-17,68,SP-816,TJPU-00589218,999.0,2
2022-05-17,2,JB-121,KDHD-86066641,1549.0,1
2022-05-17,37,GE-024,DAOJ-70783908,999.0,3
2022-05-17,13,FD-416,UKSO-82924634,1439.0,1
2022-05-17,42,FD-416,ZSMN-65880433,2499.0,1
2022-05-17,94,GE-024,ZPIO-69690325,1399.0,1
2022-05-17,87,A0-000,EUFI-20064017,1049.0,1
2022-05-17,2,SP-816,PKDR-61920546,799.0,1
2022-05-17,83,FD-416,SJRB-98011273,450.0,1
2022-05-17,67,GE-024,ICGM-04301679,999.0,1
2022-05-17,50,JB-121,HHDP-56098809,1664.0,1
2022-05-17,12,GE-024,JGIS-90728969,589.0,1
2022-05-17,11,JB-121,SCDU-75627779,1999.0,1
2022-05-17,18,SP-816,DSUA-12813956,2299.0,1
2022-05-17,77,A0-000,GSUI-69154398,668.84,1
2022-05-17,21,NG-218,RDHP-10685612,1499.0,1
2022-05-17,78,A0-000,OEZT-08180287,668.84,1
2022-05-17,85,GE-024,CCNA-92327272,1299.0,1
2022-05-17,74,NG-218,GAOO-91450976,1065.0,1
2022-05-17,76,A0-000,ICGM-04301679,999.0,3
2022-05-17,8,GE-024,IKIM-05115558,1299.0,3
2022-05-17,92,GE-024,DAOJ-70783908,999.0,1
2022-05-17,69,FD-416,GFTR-23976123,2203.24,1
2022-05-17,81,JB-121,DKFG-50353364,1147.0,1
2022-05-17,70,SP-816,OJKR-92119481,799.0,1
2022-05-17,32,FD-416,RARZ-83055221,1399.0,1
2022-05-17,28,FD-416,FFBO-63998315,1899.0,1
2022-05-17,77,HC-572,CCNA-92327272,1299.0,1
2022-05-17,98,SP-816,ZLND-86025282,1399.0,1
2022-05-17,4,SP-816,RDJS-52196210,1149.0,1
2022-05-17,76,HC-572,ICLZ-04690082,1999.0,1
2022-05-17,28,GE-024,GNRU-38662841,1999.0,2
2022-05-17,35,FD-416,FUON-77253124,838.0,1
2022-05-17,71,A0-000,JDPB-87900692,2799.0,1
2022-05-17,38,SP-816,ENNI-93513411,699.0,2
2022-05-17,97,JB-121,ZLND-86025282,1399.0,1
2022-05-17,49,GE-024,DMBN-90098099,1634.0,1
2022-05-17,49,OP-407,LSRJ-54805545,1399.0,1
2022-05-17,86,FD-416,KHTC-34080371,1049.0,1
2022-05-17,71,A0-000,ENNI-93513411,699.0,1
2022-05-17,36,OP-407,SAOC-15689732,1649.0,1
2022-05-17,93,NG-218,CRTA-55546797,1299.0,1
2022-05-17,62,OP-407,ELCS-30816412,2203.24,3
2022-05-17,86,FD-416,NGGG-66485226,580.0,1
2022-05-17,20,OP-407,GLIF-54695572,599.0,1
2022-05-17,20,GE-024,LIRP-86769322,1849.0,1
2022-05-17,21,FD-416,ATIC-81602330,1640.0,1
2022-05-17,40,A0-000,NUMK-90380496,449.0,1
2022-05-17,80,A0-000,ZSRB-95780137,1449.0,1
2022-05-17,67,JB-121,FPMN-13901511,824.0,1
2022-05-17,83,FD-416,DOZG-27296138,1352.0,1
2022-05-17,45,JB-121,HJDJ-92312549,1399.0,3
2022-05-17,12,FD-416,PFBE-34683637,2499.0,1
2022-05-17,17,SP-816,FUOM-63000644,668.84,2
2022-05-17,53,FD-416,GLIF-54695572,599.0,1
2022-05-17,58,FD-416,FCUU-06406040,699.0,1
2022-05-17,97,FD-416,DMBN-90098099,1634.0,1
2022-05-17,84,OP-407,ZSMN-65880433,2499.0,1
2022-05-17,34,FD-416,MDDJ-94238460,1199.0,1
2022-05-17,97,A0-000,FNSD-99508245,999.0,1
2022-05-17,73,GE-024,AZZP-26562010,1049.0,1
2022-05-17,56,JB-121,TLAM-72565058,2429.0,1
2022-05-17,54,FD-416,JNZR-51106620,1499.0,1
2022-05-17,61,GE-024,ZPIO-69690325,1399.0,1
2022-05-17,87,A0-000,PNLH-54882618,1499.0,2
2022-05-17,83,HC-572,IMBD-34700567,1634.0,1
2022-05-17,84,GE-024,UCKN-65423422,269.0,3
2022-05-17,37,FD-416,BUEF-47679669,1376.55,1
2022-05-17,30,CG-544,NPTP-24463442,1439.0,1
2022-05-17,54,SP-816,SAOC-15689732,1649.0,1
2022-05-17,88,FD-416,NBHN-92966234,1640.0,1
2022-05-17,80,SP-816,BADT-15309213,1199.0,1
2022-05-17,54,GE-024,OUPU-69234068,2099.0,1
2022-05-17,19,GE-024,FOBD-14414494,1199.0,1
2022-05-17,68,OP-407,MCOB-45361938,960.0,1
2022-05-17,74,FD-416,ZHOA-93812648,1049.0,1
2022-05-17,50,JB-121,CRTA-55546797,1299.0,3
2022-05-17,72,OP-407,AELF-97910181,999.0,1
2022-05-17,7,OP-407,TTMB-37286378,838.0,1
2022-05-17,8,OP-407,NKLM-01111089,324.0,3
2022-05-17,46,JB-121,RRSB-17555937,1199.0,1
2022-05-17,20,SP-816,ABOA-35066915,596.56,1
2022-05-17,26,FD-416,HHHK-39662185,999.0,1
2022-05-17,2,OP-407,FCBJ-05618296,999.0,1
2022-05-17,20,A0-000,FPMN-13901511,824.0,1
2022-05-17,89,FD-416,RGHD-41592374,1099.0,1
2022-05-17,90,FD-416,TLAM-72565058,2429.0,2
2022-05-17,13,OP-407,UCKN-65423422,269.0,1
2022-05-17,50,A0-000,CEON-55934589,1399.0,3
2022-05-17,68,A0-000,NKLM-01111089,324.0,1
2022-05-17,60,JB-121,MMFT-70581981,3318.0,1
2022-05-17,94,A0-000,FGSR-72085781,1849.0,1
2022-05-17,53,A0-000,UCKN-65423422,269.0,1
2022-05-17,4,A0-000,JFHJ-40000047,1699.0,1
2022-05-17,87,A0-000,DBIE-10052225,1640.0,1
2022-05-17,86,HC-572,KMIJ-00871900,596.56,1
2022-05-17,45,OP-407,MUHD-68699712,589.0,1
2022-05-17,87,OP-407,ELGO-41774833,1999.0,1
2022-05-17,38,FD-416,MKRR-52803341,1299.0,1
2022-05-17,14,NG-218,TJPU-00589218,999.0,1
2022-05-17,34,SP-816,FZLF-47995942,1849.0,1
2022-05-17,94,GE-024,DAOJ-70783908,999.0,3
2022-05-17,3,FD-416,ELGO-41774833,1999.0,1
2022-05-17,28,FD-416,AJFA-72722915,1899.0,1
2022-05-17,91,JB-121,SCDU-75627779,1999.0,1
2022-05-17,39,FD-416,MOMN-99071345,1199.0,1
2022-05-17,70,GE-024,ZSTJ-70532681,1065.0,1
2022-05-17,51,SP-816,NGBZ-17014132,1699.0,1
2022-05-17,38,OP-407,ASOH-04828288,459.0,1
2022-05-17,15,JB-121,DUIJ-61975566,1699.0,1
2022-05-17,71,GE-024,NDJO-29148705,1549.0,1
2022-05-17,5,JB-121,GJZU-75634909,1699.0,1
2022-05-17,6,JB-121,KCNE-80054584,577.0,1
2022-05-17,62,FD-416,PPUE-90392496,1352.04,1
2022-05-17,2,HC-572,ZAZG-98124070,1356.0,3
