Fecha,Codigo Cliente,Codigo Vendedor,Codigo Producto,Precio Unitario,Cantidad
2022-05-01,35,A0-000,SZPK-47453798,1199.0,1
2022-05-01,63,NG-218,BADT-15309213,1199.0,1
2022-05-01,100,JB-121,UTUO-88789775,1699.0,1
2022-05-01,89,A0-000,RTLF-30065889,999.0,1
2022-05-01,13,SP-816,FGNF-50086642,1149.0,1
2022-05-01,14,OP-407,UPTB-03295996,799.0,1
2022-05-01,51,SP-816,EOJD-04274312,749.0,1
2022-05-01,51,HC-572,GHDU-94823603,519.2,1
2022-05-01,31,FD-416,NPTP-24463442,1439.0,3
2022-05-01,21,GE-024,RGHD-41592374,1099.0,1
2022-05-01,79,GE-024,BLPR-29005171,1879.0,3
2022-05-01,46,SP-816,GNRU-38662841,1999.0,1
2022-05-01,59,OP-407,ENNI-93513411,699.0,1
2022-05-01,64,OP-407,DNKZ-67343034,999.0,1
2022-05-01,15,FD-416,AJLN-93441790,1999.0,3
2022-05-01,82,GE-024,IZMC-24608377,1777.0,1
2022-05-01,7,HC-572,ZLOD-60344541,1149.0,1
2022-05-01,67,GE-024,TFMG-97619160,1299.0,1
2022-05-01,42,JB-121,JRZA-64280016,1799.0,1
2022-05-01,72,FD-416,NPMN-52128081,999.0,2
2022-05-01,20,A0-000,NDDK-89767743,1199.0,1
2022-05-01,85,JB-121,ONEL-29069744,2599.0,1
2022-05-01,78,JB-121,BPUG-98747392,1199.0,1
2022-05-01,82,SP-816,AEAO-82958165,749.0,1
2022-05-01,58,FD-416,DSUA-12813956,2299.0,1
2022-05-01,41,SP-816,RMDG-16218206,1156.2,1
2022-05-01,50,A0-000,EUFI-20064017,1049.0,1
2022-05-01,8,GE-024,UEZL-89315970,1649.0,1
2022-05-01,70,A0-000,FLDO-51570654,1909.0,1
2022-05-01,62,OP-407,HUBE-37993464,1519.2,1
2022-05-01,88,GE-024,EIJS-29111153,459.0,1
2022-05-01,23,SP-816,TTEO-11806108,299.0,1
2022-05-01,83,A0-000,KCBU-77902735,1749.0,1
2022-05-01,99,OP-407,PMZM-35329220,1649.0,1
2022-05-01,22,CG-544,HJDJ-92312549,1399.0,2
2022-05-01,49,CG-544,STSA-01304472,1199.0,1
2022-05-01,49,SP-816,AAKD-09521253,1147.0,1
2022-05-01,31,SP-816,ANFI-08169186,1799.0,1
2022-05-01,100,A0-000,DSUA-12813956,2299.0,1
2022-05-01,22,FD-416,TLEI-15201360,599.0,1
2022-05-01,30,SP-816,NGGG-66485226,580.0,2
2022-05-01,73,HC-572,ZLND-86025282,1399.0,1
2022-05-01,29,GE-024,ZLOD-60344541,1149.0,1
2022-05-01,37,JB-121,NKLM-01111089,324.0,1
2022-05-01,28,NG-218,ARSZ-62124984,1020.0,1
2022-05-01,62,OP-407,NKZC-89789379,1777.0,1
2022-05-01,45,GE-024,HHDP-56098809,1664.0,1
2022-05-01,71,A0-000,IKIM-05115558,1299.0,1
2022-05-01,50,SP-816,JRKG-55981425,749.0,1
2022-05-01,17,JB-121,NPTP-24463442,1439.0,1
2022-05-01,33,HC-572,BOAO-33507673,2299.0,1
2022-05-01,60,FD-416,RIMB-71050165,1899.0,1
2022-05-01,83,OP-407,LJIM-97328529,2499.0,2
2022-05-01,11,A0-000,MKDO-58937939,1599.0,1
2022-05-01,62,GE-024,ELCS-30816412,2203.24,1
2022-05-01,1,GE-024,FUFO-50629594,1664.0,1
2022-05-01,82,FD-416,MMFT-70581981,3318.0,1
2022-05-01,99,GE-024,LGTS-54409879,1129.0,1
2022-05-01,72,HC-572,KCNE-80054584,577.0,2
2022-05-01,65,SP-816,KTMU-70112324,1144.0,2
2022-05-01,90,GE-024,GJZU-75634909,1699.0,2
2022-05-01,62,A0-000,JEBC-05740519,1909.0,1
2022-05-01,44,JB-121,NPMN-52128081,999.0,2
2022-05-01,21,CG-544,ODUL-29947841,1649.0,3
2022-05-01,76,GE-024,LMHM-07376215,449.0,1
2022-05-01,82,JB-121,FBRH-16178962,1499.0,1
2022-05-01,24,GE-024,OZZL-37310120,2499.0,1
2022-05-01,47,A0-000,MLGO-83204407,1199.0,1
2022-05-01,34,SP-816,GSKJ-41175135,629.0,1
2022-05-01,7,GE-024,ZIEC-08410251,1049.0,1
2022-05-01,58,FD-416,ZJMB-99087856,999.0,1
2022-05-01,91,GE-024,DPHN-55498132,1549.0,1
2022-05-01,84,SP-816,FMJN-93401231,1799.0,1
2022-05-01,94,JB-121,AZET-62071954,999.0,1
2022-05-01,11,SP-816,TSOD-75259735,1299.0,1
2022-05-01,38,FD-416,JRKG-55981425,749.0,1
2022-05-01,51,HC-572,OTCH-45828677,1349.0,1
2022-05-01,80,NG-218,RJJG-93391069,1322.0,1
2022-05-01,39,A0-000,USLH-96231471,259.0,1
2022-05-01,42,A0-000,CCNA-92327272,1299.0,1
2022-05-01,56,A0-000,PMZM-35329220,1649.0,1
2022-05-01,78,FD-416,GFTR-23976123,2203.24,1
2022-05-01,99,OP-407,AZZP-26562010,1049.0,1
2022-05-01,8,JB-121,DSUA-12813956,2299.0,1
2022-05-01,43,NG-218,FGSR-72085781,1849.0,3
2022-05-01,100,NG-218,UIEN-63697044,2249.0,2
2022-05-01,93,GE-024,MOMN-99071345,1199.0,1
2022-05-01,57,FD-416,GFLT-39722982,1899.0,1
2022-05-01,71,SP-816,NDJO-29148705,1549.0,1
2022-05-01,5,FD-416,EOJD-04274312,749.0,1
2022-05-01,65,A0-000,NGGG-66485226,580.0,1
2022-05-01,62,FD-416,SAOC-15689732,1649.0,1
2022-05-01,94,GE-024,ZSTJ-70532681,1065.0,1
2022-05-01,18,JB-121,EUFI-20064017,1049.0,1
2022-05-01,72,OP-407,MFSD-20890239,1299.0,1
2022-05-01,27,NG-218,RPFA-35683354,1449.0,1
2022-05-01,19,SP-816,TMPL-54149772,3099.0,1
2022-05-01,9,HC-572,FGNF-50086642,1149.0,1
2022-05-01,38,OP-407,JDPB-87900692,2799.0,1
2022-05-01,31,OP-407,AZET-62071954,999.0,1
2022-05-01,41,NG-218,KGZF-41559070,1879.0,1
2022-05-01,77,JB-121,FGSR-72085781,1849.0,1
2022-05-01,7,A0-000,ICLZ-04690082,1999.0,1
2022-05-01,98,GE-024,OTCH-45828677,1349.0,1
2022-05-01,97,HC-572,UCIG-30265115,1699.0,1
2022-05-01,30,GE-024,TKCB-41492219,1699.0,1
2022-05-01,31,SP-816,OTCH-45828677,1349.0,2
2022-05-01,96,FD-416,TMSO-73134895,1449.0,1
2022-05-01,42,JB-121,OSZM-07576729,1156.2,1
2022-05-01,87,FD-416,PDSE-72926759,1599.0,1
2022-05-01,86,A0-000,TFMG-97619160,1299.0,1
2022-05-01,33,HC-572,UPTB-03295996,799.0,1
2022-05-01,6,GE-024,JGJD-63888313,1499.0,1
2022-05-01,45,OP-407,GSIH-42651841,1399.0,1
2022-05-01,53,GE-024,FUON-77253124,838.0,1
2022-05-01,75,NG-218,NUMK-90380496,449.0,1
2022-05-01,87,SP-816,ODCU-12711709,1199.0,1
2022-05-01,86,JB-121,NNIH-87000005,1449.0,1
2022-05-01,25,OP-407,PLSS-34003480,1199.0,2
2022-05-01,23,NG-218,PFOO-55967241,1079.2,1
2022-05-01,84,HC-572,DKZN-60743484,1777.0,1
2022-05-01,86,NG-218,FPGP-17111293,699.0,1
2022-05-01,29,OP-407,CCNA-92327272,1299.0,2
2022-05-01,38,SP-816,BRIB-48660289,1499.0,2
2022-05-01,73,GE-024,KOUU-01904954,1879.0,1
2022-05-01,86,A0-000,ODCU-12711709,1199.0,2
2022-05-01,63,NG-218,JAHH-10083042,2623.0,1
2022-05-01,42,FD-416,TJPU-00589218,999.0,1
2022-05-01,64,OP-407,ROOM-02360299,1399.0,1
2022-05-01,76,OP-407,AJLN-93441790,1999.0,2
2022-05-01,60,SP-816,EOJD-04274312,749.0,1
2022-05-01,82,CG-544,AELF-97910181,999.0,1
2022-05-01,97,JB-121,NKLM-01111089,324.0,1
2022-05-01,14,SP-816,RPFA-35683354,1449.0,3
2022-05-01,5,NG-218,PSAO-83137839,599.0,1
2022-05-01,88,A0-000,OUHE-84652015,1649.0,1
2022-05-01,89,A0-000,NDJO-29148705,1549.0,1
2022-05-01,35,FD-416,BING-21471581,2099.0,1
2022-05-01,70,SP-816,UIEN-63697044,2249.0,1
2022-05-01,15,NG-218,BBCA-80787094,1199.0,1
2022-05-01,40,A0-000,KKDO-35204426,960.0,1
2022-05-01,98,GE-024,GSIH-42651841,1399.0,1
2022-05-01,82,NG-218,MFSD-20890239,1299.0,1
2022-05-01,45,JB-121,ENNI-93513411,699.0,2
2022-05-01,10,GE-024,LGBD-68837854,1686.0,1
2022-05-01,64,JB-121,TLAM-72565058,2429.0,1
2022-05-01,62,GE-024,THBZ-91837115,1699.0,3
2022-05-01,39,FD-416,GBLM-34855743,2799.0,2
2022-05-01,85,FD-416,ODCU-12711709,1199.0,1
2022-05-01,50,A0-000,DPHN-55498132,1549.0,1
2022-05-01,18,GE-024,MLGO-83204407,1199.0,1
2022-05-01,64,JB-121,UUIL-22767081,1735.0,1
2022-05-01,64,OP-407,UCKN-65423422,269.0,1
2022-05-01,100,OP-407,DNKZ-67343034,999.0,3
2022-05-01,49,OP-407,MLGO-83204407,1199.0,1
2022-05-01,50,OP-407,ONEL-29069744,2599.0,1
2022-05-01,52,SP-816,JEBC-05740519,1909.0,2
2022-05-01,74,FD-416,MUHD-68699712,589.0,2
2022-05-01,67,GE-024,BADT-15309213,1199.0,1
2022-05-01,55,SP-816,OJKR-92119481,799.0,1
2022-05-01,99,A0-000,FSIN-86955267,1199.0,3
2022-05-01,91,OP-407,TTMB-37286378,838.0,1
2022-05-01,44,A0-000,MLGO-83204407,1199.0,1
2022-05-01,13,A0-000,TUAS-23102789,960.0,1
2022-05-01,17,FD-416,BSJG-81943909,1849.0,1
2022-05-01,37,HC-572,AEAO-82958165,749.0,1
2022-05-01,31,HC-572,CDME-49499732,1352.0,1
2022-05-01,29,OP-407,ICGM-04301679,999.0,1
2022-05-01,6,OP-407,AJLN-93441790,1999.0,1
2022-05-01,19,A0-000,OTCH-45828677,1349.0,1
2022-05-01,7,SP-816,CTJS-37672018,1299.0,1
2022-05-01,81,FD-416,AJFA-72722915,1899.0,1
2022-05-01,70,OP-407,RPOT-88588003,999.0,1
2022-05-01,49,SP-816,SGHG-18889676,1065.0,1
2022-05-01,99,NG-218,BHPK-79202987,2429.0,1
2022-05-01,50,OP-407,HBJZ-00730147,2249.0,1
2022-05-01,18,JB-121,TDML-07770803,1449.0,1
2022-05-01,36,A0-000,ZFDJ-86971026,799.0,1
2022-05-01,13,FD-416,ZSMN-65880433,2499.0,1
2022-05-01,71,NG-218,NPTP-24463442,1439.0,1
2022-05-01,33,JB-121,LZLA-05880311,1640.0,3
2022-05-01,11,A0-000,DAOJ-70783908,999.0,3
2022-05-01,68,A0-000,UGHA-05465755,699.0,1
2022-05-01,32,SP-816,BLPG-49260047,1634.0,1
2022-05-01,89,A0-000,NTLG-23174927,1399.0,2
2022-05-01,54,NG-218,RHND-22798610,259.0,1
2022-05-01,90,A0-000,TGZR-91668964,1065.0,1
2022-05-01,6,FD-416,ZSMN-65880433,2499.0,1
2022-05-01,80,SP-816,USLH-96231471,259.0,1
2022-05-01,96,A0-000,GNRU-38662841,1999.0,2
2022-05-01,27,GE-024,ICLZ-04690082,1999.0,2
2022-05-01,17,JB-121,DBIE-10052225,1640.0,2
2022-05-01,99,JB-121,IBTH-36264981,1799.0,1
2022-05-01,70,OP-407,IJBT-92284133,239.2,1
2022-05-01,18,A0-000,BLPR-29005171,1879.0,1
2022-05-01,7,OP-407,RUEG-51475432,1352.0,1
2022-05-01,51,GE-024,ZFDJ-86971026,799.0,1
2022-05-01,39,GE-024,LJIM-97328529,2499.0,1
2022-05-01,3,GE-024,PLAB-34950496,1849.0,1
2022-05-01,86,OP-407,GFLT-39722982,1899.0,1
2022-05-01,78,JB-121,MMMT-57212789,1449.0,1
2022-05-01,17,FD-416,MFSD-20890239,1299.0,1
2022-05-01,18,JB-121,DOZG-27296138,1352.0,1
2022-05-01,76,HC-572,ZHOA-93812648,1049.0,3
2022-05-01,51,GE-024,LBFP-52113836,1699.0,1
2022-05-01,46,JB-121,ISNR-54178270,1356.0,1
2022-05-01,58,OP-407,ODCU-12711709,1199.0,1
2022-05-01,7,CG-544,KTMU-70112324,1144.0,1
2022-05-01,55,FD-416,SUCJ-71348555,2099.0,1
2022-05-01,73,JB-121,GAFN-61481828,1664.0,2
2022-05-01,10,A0-000,LADL-96610429,1649.0,1
2022-05-01,38,A0-000,IKIM-05115558,1299.0,1
2022-05-01,20,HC-572,GJZU-75634909,1699.0,2
2022-05-01,94,FD-416,OEDA-08358613,1649.0,1
2022-05-01,90,SP-816,LFTO-14378624,1999.0,1
2022-05-01,84,CG-544,UTUO-88789775,1699.0,1
2022-05-01,93,FD-416,NRZD-54945625,1879.0,1
2022-05-01,17,A0-000,KMIJ-00871900,596.56,1
2022-05-01,25,GE-024,UPTB-03295996,799.0,1
2022-05-01,87,NG-218,EIJS-29111153,459.0,1
2022-05-01,36,OP-407,GHOL-20050389,1999.0,1
2022-05-01,62,GE-024,PSAO-83137839,599.0,3
2022-05-01,90,OP-407,HHHK-39662185,999.0,1
2022-05-01,94,FD-416,ZJMB-99087856,999.0,1
2022-05-01,23,SP-816,TAHA-19159058,3318.0,3
2022-05-01,49,FD-416,HIGL-47949907,2429.0,1
2022-05-01,99,OP-407,MCRH-78811222,1599.0,1
2022-05-01,11,A0-000,KZAH-94287841,1308.0,1
2022-05-01,91,A0-000,FDIG-01018855,2139.0,1
2022-05-01,74,OP-407,ZFDJ-86971026,799.0,1
2022-05-01,19,OP-407,OSZM-07576729,1156.2,1
2022-05-01,80,HC-572,OKOK-00150254,1499.0,1
2022-05-01,81,GE-024,TJPU-00589218,999.0,2
2022-05-01,1,HC-572,CMZM-99516608,1065.0,1
2022-05-01,91,GE-024,NGBZ-17014132,1699.0,1
2022-05-01,70,OP-407,OPIJ-80470939,1849.0,3
2022-05-01,42,JB-121,PZRM-92028475,1089.0,1
2022-05-01,95,FD-416,ETBL-60400007,999.0,1
2022-05-01,90,OP-407,EUFI-20064017,1049.0,1
2022-05-01,64,SP-816,NGBZ-17014132,1699.0,2
2022-05-01,88,A0-000,TMSO-73134895,1449.0,1
2022-05-01,79,JB-121,SAMO-45723770,1549.0,1
2022-05-01,85,OP-407,IZMC-24608377,1777.0,1
2022-05-01,92,GE-024,UOLK-62851527,1664.0,2
2022-05-01,32,NG-218,OEZT-08180287,668.84,1
2022-05-01,39,A0-000,RRSB-17555937,1199.0,1
2022-05-01,46,NG-218,GFTR-23976123,2203.24,1
2022-05-01,87,CG-544,ABOA-35066915,596.56,1
2022-05-01,32,OP-407,DEDR-96725681,999.0,1
2022-05-01,44,CG-544,UGHA-05465755,699.0,1
2022-05-01,85,A0-000,KCNE-80054584,577.0,1
2022-05-01,56,FD-416,FOBD-14414494,1199.0,1
2022-05-01,90,SP-816,GSIH-42651841,1399.0,1
2022-05-01,88,HC-572,DSUA-12813956,2299.0,1
2022-05-01,96,JB-121,ZSMN-65880433,2499.0,3
2022-05-01,70,OP-407,OKOK-00150254,1499.0,1
2022-05-01,47,HC-572,FNSD-99508245,999.0,1
2022-05-01,35,A0-000,MLGO-83204407,1199.0,1
2022-05-01,1,FD-416,BPUG-98747392,1199.0,1
2022-05-01,51,FD-416,EOTR-58825358,1499.0,1
2022-05-01,83,FD-416,LGTS-54409879,1129.0,1
2022-05-01,90,A0-000,EOOD-51802225,1049.0,3
2022-05-01,22,SP-816,HIAD-48792587,1049.0,1
2022-05-01,37,HC-572,UIEN-63697044,2249.0,1
2022-05-01,53,FD-416,ZPIO-69690325,1399.0,1
2022-05-01,71,HC-572,BLPG-49260047,1634.0,1
2022-05-01,46,GE-024,FDIG-01018855,2139.0,1
2022-05-01,77,HC-572,MFSD-20890239,1299.0,2
2022-05-01,51,GE-024,SAOC-15689732,1649.0,1
2022-05-01,83,OP-407,ZHOA-93812648,1049.0,1
2022-05-01,18,JB-121,RPOT-88588003,999.0,1
2022-05-01,41,GE-024,ROHJ-69879352,2623.0,1
2022-05-01,42,A0-000,NFGH-30844240,749.0,2
2022-05-01,41,GE-024,FOBD-14414494,1199.0,1
2022-05-01,99,OP-407,FPGP-17111293,699.0,1
2022-05-01,8,A0-000,RMDG-16218206,1156.2,1
2022-05-01,21,FD-416,DMBN-90098099,1634.0,2
2022-05-01,31,FD-416,BSCN-75053929,1499.0,1
2022-05-01,67,A0-000,FCGU-31977579,1699.0,1
2022-05-01,10,JB-121,ZFDJ-86971026,799.0,2
2022-05-01,58,NG-218,OIUA-29366728,1199.0,3
2022-05-01,56,SP-816,ONHD-37172276,1349.0,1
2022-05-01,67,A0-000,ROOM-02360299,1399.0,2
2022-05-01,2,JB-121,BILP-16651927,2599.0,1
2022-05-01,73,OP-407,NGBZ-17014132,1699.0,1
2022-05-01,48,SP-816,UIEN-63697044,2249.0,1
2022-05-01,37,OP-407,DMBN-90098099,1634.0,1
2022-05-01,63,GE-024,JLAD-04813665,1549.0,1
2022-05-01,93,GE-024,ENGK-74828569,499.0,1
2022-05-01,24,FD-416,BOAO-33507673,2299.0,1
2022-05-01,77,JB-121,ENNI-93513411,699.0,1
2022-05-01,87,A0-000,ONHD-37172276,1349.0,1
2022-05-01,99,SP-816,LMHM-07376215,449.0,2
2022-05-01,33,OP-407,RARZ-83055221,1399.0,1
2022-05-01,40,JB-121,BBKL-17470501,2429.0,1
2022-05-01,6,GE-024,FIUA-98493850,2051.28,3
2022-05-01,73,SP-816,AJNB-14152345,2139.0,1
2022-05-01,38,NG-218,AJFA-72722915,1899.0,1
2022-05-01,52,A0-000,UIEN-63697044,2249.0,1
2022-05-01,9,GE-024,FLDO-51570654,1909.0,1
2022-05-01,9,HC-572,BRDE-58955321,1499.0,1
2022-05-01,3,GE-024,IKGM-18461508,1349.0,1
2022-05-01,75,HC-572,NGGG-66485226,580.0,1
2022-05-01,46,SP-816,DMBN-90098099,1634.0,1
2022-05-01,22,OP-407,ZCRR-89034121,1010.0,1
2022-05-01,29,OP-407,ZSMN-65880433,2499.0,1
2022-05-01,63,SP-816,FFJT-60537241,1735.0,1
2022-05-01,49,GE-024,ICHT-00988193,596.56,1
2022-05-01,56,GE-024,TUAS-23102789,960.0,3
2022-05-01,16,HC-572,RHLU-81904630,1599.0,1
2022-05-01,75,GE-024,MLGO-83204407,1199.0,3
2022-05-01,90,JB-121,NKLM-01111089,324.0,1
2022-05-01,70,OP-407,KCNE-80054584,577.0,1
2022-05-01,54,NG-218,TUAS-23102789,960.0,1
2022-05-01,84,NG-218,OEZT-08180287,668.84,1
2022-05-01,44,GE-024,NKZC-89789379,1777.0,3
2022-05-01,66,SP-816,FDIG-01018855,2139.0,3
2022-05-01,34,GE-024,UGHA-05465755,699.0,3
2022-05-01,13,GE-024,BRIB-48660289,1499.0,1
2022-05-01,75,JB-121,LAEC-05817492,699.0,3
2022-05-01,39,GE-024,CCNA-92327272,1299.0,1
2022-05-01,4,OP-407,NNIH-87000005,1449.0,3
2022-05-01,27,A0-000,ICGM-04301679,999.0,1
2022-05-01,79,OP-407,PPUE-90392496,1352.04,3
2022-05-01,43,HC-572,EOOD-51802225,1049.0,1
2022-05-01,41,JB-121,BBCA-80787094,1199.0,2
2022-05-01,3,GE-024,UATR-46324218,449.0,1
2022-05-01,2,A0-000,BBKL-17470501,2429.0,1
2022-05-01,3,OP-407,IJBT-92284133,239.2,1
2022-05-01,68,JB-121,GNZL-46914948,282.97,1
2022-05-01,4,JB-121,ZCRR-89034121,1010.0,3
2022-05-01,92,FD-416,FCBJ-05618296,999.0,1
2022-05-01,73,GE-024,ALPB-89241828,1099.0,3
2022-05-01,80,OP-407,TTEO-11806108,299.0,1
2022-05-01,50,JB-121,RGHD-41592374,1099.0,2
2022-05-01,8,GE-024,MFSD-20890239,1299.0,1
2022-05-01,99,A0-000,AMMG-47101753,1020.0,1
2022-05-01,81,GE-024,IBTH-36264981,1799.0,1
2022-05-01,49,FD-416,JLAD-04813665,1549.0,1
2022-05-01,3,CG-544,MFSD-20890239,1299.0,1
2022-05-01,69,HC-572,RJJG-93391069,1322.0,3
2022-05-01,9,A0-000,UEZL-89315970,1649.0,2
2022-05-01,66,OP-407,PFBE-34683637,2499.0,1
2022-05-01,57,SP-816,NGGG-66485226,580.0,1
2022-05-01,4,SP-816,FCGU-31977579,1699.0,1
2022-05-01,65,OP-407,EMBG-20401611,1149.0,1
2022-05-01,74,FD-416,LIRP-86769322,1849.0,1
2022-05-01,59,OP-407,MMMT-57212789,1449.0,2
2022-05-01,58,JB-121,RIMB-71050165,1899.0,2
2022-05-01,88,NG-218,CEON-55934589,1399.0,1
2022-05-01,52,OP-407,HIGL-47949907,2429.0,1
2022-05-01,95,CG-544,FMKS-11214781,1649.0,1
2022-05-01,35,JB-121,RPFA-35683354,1449.0,1
2022-05-01,100,NG-218,NKLM-01111089,324.0,1
2022-05-01,70,JB-121,RJJG-93391069,1322.0,1
2022-05-01,42,GE-024,AFTE-31602103,1599.0,1
2022-05-01,61,FD-416,RUEG-51475432,1352.0,1
2022-05-01,46,A0-000,ENGK-74828569,499.0,1
2022-05-01,41,GE-024,JGIS-90728969,589.0,1
2022-05-01,100,FD-416,SAOC-15689732,1649.0,1
2022-05-01,21,NG-218,GGAS-91686271,3099.0,1
2022-05-01,66,FD-416,ZPIO-69690325,1399.0,1
2022-05-01,62,HC-572,ROOM-02360299,1399.0,1
2022-05-01,88,SP-816,FDIG-01018855,2139.0,1
2022-05-01,92,A0-000,FMKS-11214781,1649.0,2
2022-05-01,75,SP-816,MDDK-85040609,1322.0,1
2022-05-01,30,NG-218,TKCB-41492219,1699.0,1
2022-05-01,1,A0-000,JNZR-51106620,1499.0,1
2022-05-01,94,OP-407,NDDK-89767743,1199.0,1
2022-05-01,85,A0-000,MUHD-68699712,589.0,1
2022-05-01,82,OP-407,HIGL-47949907,2429.0,1
2022-05-01,4,JB-121,HNUO-43341479,1499.0,1
2022-05-01,32,HC-572,UKSO-82924634,1439.0,1
2022-05-01,61,JB-121,BUEF-47679669,1376.55,1
2022-05-01,96,OP-407,OBIE-68708173,960.0,1
2022-05-01,98,FD-416,NGGG-66485226,580.0,1
2022-05-01,18,JB-121,IKGM-18461508,1349.0,1
2022-05-01,62,HC-572,ZSMN-65880433,2499.0,1
2022-05-01,91,OP-407,MUHD-68699712,589.0,1
2022-05-01,56,GE-024,KOUU-01904954,1879.0,1
2022-05-01,63,OP-407,LAEC-05817492,699.0,1
2022-05-01,15,GE-024,UUIL-22767081,1735.0,1
2022-05-01,16,A0-000,AJLN-93441790,1999.0,2
2022-05-01,27,NG-218,OEZT-08180287,668.84,2
2022-05-01,32,OP-407,ILIS-80579507,1549.0,1
2022-05-01,68,NG-218,LSRJ-54805545,1399.0,1
2022-05-01,79,A0-000,NNIH-87000005,1449.0,1
2022-05-01,49,GE-024,OZZL-37310120,2499.0,1
2022-05-01,2,GE-024,FDIG-01018855,2139.0,1
2022-05-01,49,FD-416,TZPN-44619400,2299.0,1
2022-05-01,95,FD-416,ENNI-93513411,699.0,1
2022-05-01,78,GE-024,PFOO-55967241,1079.2,1
2022-05-01,63,GE-024,HDZF-90571285,1634.0,1
2022-05-01,97,JB-121,NGGG-66485226,580.0,1
2022-05-01,23,FD-416,EMBG-20401611,1149.0,1
2022-05-01,63,A0-000,GAOO-91450976,1065.0,1
2022-05-01,66,GE-024,MMMT-57212789,1449.0,1
2022-05-01,57,GE-024,SCDU-75627779,1999.0,1
2022-05-01,34,FD-416,NPJA-73093295,1049.0,1
2022-05-01,38,A0-000,GHMR-69843723,1049.0,1
2022-05-01,59,JB-121,AZET-62071954,999.0,1
2022-05-01,55,OP-407,ZPIO-69690325,1399.0,1
2022-05-01,51,GE-024,LAEC-05817492,699.0,2
2022-05-01,78,OP-407,FSHE-56681916,1099.0,3
2022-05-01,86,JB-121,MFSD-20890239,1299.0,3
2022-05-01,98,JB-121,LJAC-04440156,499.0,1
2022-05-01,76,HC-572,PCZP-46149415,1199.0,2
2022-05-01,45,FD-416,ONHD-37172276,1349.0,3
2022-05-01,100,JB-121,FOBD-14414494,1199.0,1
2022-05-01,43,HC-572,OJKR-92119481,799.0,2
2022-05-01,87,GE-024,GLIF-54695572,599.0,1
2022-05-01,49,SP-816,FCUU-06406040,699.0,1
2022-05-01,22,GE-024,CPZC-97230675,1299.0,1
2022-05-01,43,FD-416,FIUA-98493850,2051.28,2
2022-05-01,4,OP-407,HUGG-62460410,1199.0,1
2022-05-01,52,A0-000,HJDJ-92312549,1399.0,3
2022-05-01,4,HC-572,OUHE-84652015,1649.0,1
2022-05-01,3,OP-407,JGIS-90728969,589.0,1
2022-05-01,12,SP-816,EHJH-98791148,589.0,1
2022-05-01,91,A0-000,RDHP-10685612,1499.0,2
2022-05-01,50,SP-816,ENDH-34667171,399.0,1
2022-05-01,70,SP-816,PKDR-61920546,799.0,1
2022-05-01,72,NG-218,OBIE-68708173,960.0,1
2022-05-01,32,FD-416,DEDR-96725681,999.0,1
2022-05-01,62,HC-572,ENDH-34667171,399.0,3
2022-05-01,71,GE-024,IJBT-92284133,239.2,1
2022-05-01,23,SP-816,DLRT-17514211,1653.0,1
2022-05-01,83,FD-416,OSBO-00980325,1249.0,1
2022-05-01,13,A0-000,ZPKT-65779123,2429.0,3
2022-05-01,23,OP-407,NRRJ-45060319,2299.0,1
2022-05-01,100,GE-024,FNSD-99508245,999.0,3
2022-05-01,92,SP-816,DDIR-19257051,999.0,1
2022-05-01,35,SP-816,ICGM-04301679,999.0,1
2022-05-01,20,OP-407,JCOP-00843700,1322.0,3
2022-05-01,15,GE-024,UATR-46324218,449.0,1
2022-05-01,73,A0-000,IDCU-64351971,1599.0,1
2022-05-01,33,A0-000,GGAS-91686271,3099.0,1
2022-05-01,14,GE-024,MMFT-70581981,3318.0,1
2022-05-01,35,NG-218,SOIT-78731143,1849.0,1
2022-05-01,83,NG-218,JCOP-00843700,1322.0,1
2022-05-01,83,OP-407,ENNI-93513411,699.0,1
2022-05-01,70,NG-218,FFBO-63998315,1899.0,1
2022-05-01,2,SP-816,CRTA-55546797,1299.0,1
2022-05-01,33,GE-024,ZIEC-08410251,1049.0,1
2022-05-01,37,A0-000,PLAB-34950496,1849.0,1
2022-05-01,100,FD-416,CEON-55934589,1399.0,1
2022-05-01,88,FD-416,ODUL-29947841,1649.0,3
2022-05-01,83,A0-000,ZPIO-69690325,1399.0,1
2022-05-01,43,SP-816,UCIG-30265115,1699.0,1
2022-05-01,66,GE-024,CDGH-72925579,999.0,3
2022-05-01,70,GE-024,JCOP-00843700,1322.0,1
2022-05-01,14,JB-121,RGFG-86350327,1249.0,1
2022-05-01,24,A0-000,ODUL-29947841,1649.0,1
2022-05-01,20,SP-816,MFSD-20890239,1299.0,1
2022-05-01,26,FD-416,GFLT-39722982,1899.0,1
2022-05-01,53,A0-000,BHPK-79202987,2429.0,1
2022-05-01,21,SP-816,DPHN-55498132,1549.0,1
2022-05-01,86,OP-407,DMBN-90098099,1634.0,1
2022-05-01,8,A0-000,PBHG-76999324,1049.0,1
2022-05-01,46,GE-024,ZPKT-65779123,2429.0,1
2022-05-01,50,A0-000,USLH-96231471,259.0,1
2022-05-01,9,FD-416,RPOT-88588003,999.0,3
2022-05-01,43,FD-416,ENNI-93513411,699.0,1
2022-05-01,80,A0-000,JGJD-63888313,1499.0,1
2022-05-01,63,A0-000,HDZF-90571285,1634.0,1
2022-05-01,90,GE-024,ARSZ-62124984,1020.0,2
2022-05-01,73,SP-816,FSIN-86955267,1199.0,3
2022-05-01,12,HC-572,EHRB-68180903,749.0,1
